id,name,parent_id,description,active
1dcf4077-4a5c-4a35-8661-53a0a0e52c94,Panel Upgrade,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Panel Upgrade,True
3df8c572-f333-4a24-9252-d0ab68994b1e,Wiring Issue,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Wiring Issue,True
a2a5ab93-8428-4d7f-a484-26216276f4dd,Ceiling Fan,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Ceiling Fan,True
148ad3d7-5b37-46dc-ae92-7227fd704518,Smart Home Install,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Smart Home Install,True
9b497ac2-d570-454f-b768-e4d26460f44e,Electrical Inspection,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Electrical Inspection,True
4e01ac6f-5073-4859-9cba-92180df598d4,Generator Service,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Generator Service,True
f9ad37b6-4ed8-4b90-96b3-bee099eecf41,AC Repair,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for AC Repair,True
fa005c9a-67a2-4cf8-a169-4cf36c3c9657,Heating Repair,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Heating Repair,True
734ffa3e-c883-48c2-a54f-7abfe6283585,HVAC Inspection,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for HVAC Inspection,True
fc9458d9-3745-4d39-a50c-9f93d25a3c4e,Filter Replacement,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Filter Replacement,True
6c67ba6f-253f-4e14-a145-d00ad436c9f9,Thermostat Issue,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Thermostat Issue,True
c25447f6-43f3-4163-b07a-1de01e44b431,Duct Cleaning,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Duct Cleaning,True
13bb1d39-5246-43b2-b2e2-aae64882e47e,HVAC Installation,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for HVAC Installation,True
df098615-0a5d-4624-a834-54d185e0da1c,Mini Split Service,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Mini Split Service,True
38c61c62-2b7e-48c7-8143-ed351e16c94a,Heat Pump Service,52d7b255-7945-4054-adb9-72535e0a8ac1,Subcategory for Heat Pump Service,True
eefc3bb3-7fbc-4a81-97bd-d95b64a6e16b,General Repair,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for General Repair,True
e5936b33-7790-4019-a31b-afec9488f400,Drywall Repair,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Drywall Repair,True
2055b5ec-1d59-4640-a4c6-1b695442fbd0,Painting Touch-up,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Painting Touch-up,True
26387878-6563-45b5-91b9-99740fd10d1a,Door Adjustment,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Door Adjustment,True
bafcd132-5edc-438f-b5ba-c2e38f9ed26a,Lock Change,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Lock Change,True
098afcf4-432e-4ee9-9929-5a7db5f02331,Shelf Installation,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Shelf Installation,True
6a18bebf-d468-45af-8275-c09ba0f53688,TV Mounting,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for TV Mounting,True
c02aa8e6-7df3-4419-82a2-0deab2b0bd3f,Furniture Assembly,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Furniture Assembly,True
cac62a8e-ba8a-4f32-b6c1-2c6c8852b4f7,Picture Hanging,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Picture Hanging,True
bff5fec0-5820-4e59-9afc-760fdbcb864a,Caulking/Sealing,a11f97b0-7aee-4849-a3ad-d62cd683f3e7,Subcategory for Caulking/Sealing,True
972b9372-0b71-4a67-a246-3b2b6e95c35c,New Project Request,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for New Project Request,True
353c8926-f31e-49e1-b66d-c57de5c57d2c,Project Scope Change,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Project Scope Change,True
bd0c1c44-7b1d-4233-8bde-ec22f2f1b141,Resource Request,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Resource Request,True
48312ea5-4d9e-4ed9-8f86-cd581700b854,Budget Request,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Budget Request,True
99438598-d891-45c7-9afa-29b320cdd1fd,Timeline Change,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Timeline Change,True
c6b7d016-1549-4048-be18-32f46ca27f7b,Project Status Update,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Project Status Update,True
03f23f6f-ed5e-467c-8739-f8e707a500bc,Project Closure,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Project Closure,True
9f3165ac-ccba-4c6b-aab2-50dbe28d7f11,Lessons Learned,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Lessons Learned,True
4b5acc1e-e87d-491e-9207-68a555ae9e75,Project Documentation,3434d021-38f4-4ef0-bb94-1becd677c025,Subcategory for Project Documentation,True
7dde6980-62f5-482d-b5ea-f27ced077826,Process Review Request,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Process Review Request,True
ff5beeba-99c5-4224-9605-6d9e805e4d0f,Automation Request,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Automation Request,True
f42e2729-5449-49ee-a57e-0f029fe0b4f9,Template Request,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Template Request,True
1e138a27-8a46-4aca-b382-c5a17485c940,Training Material,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Training Material,True
b109e336-818b-4210-ae61-bcf280afb8d8,Documentation Update,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Documentation Update,True
72c94780-2bff-4a46-82f2-5ba2601af4e1,SOP Creation,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for SOP Creation,True
306b066b-b949-4d3f-ae4b-5672989a2a42,Workflow Optimization,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Workflow Optimization,True
18a0ff4f-fad6-471e-90f4-e4bc4e479f99,Tool Evaluation,70d57f4b-449b-4c5f-830c-010a9428100a,Subcategory for Tool Evaluation,True
